"","Lokalitet","Trenr","Art","Hoyde(m)","DBH(cm)","OBH(cm)","dbh.mm","height.dm","tree.sp","Notat","living.branches","dead.branches","stem.wood","stump","bark","usoil","rot1","rot2","foliage","biomass.aboveground.kg","biomass.belowground.kg","total.biomass.kg"
"117",6,35,"furu",22.5,51.8845114479545,163,518.845114479545,225,10,NA,143.652314517379,11.9417012606759,632.406264534088,99.9503832663476,38.8758829667616,294.197460006991,36.8608443389717,146.105854587953,25.7506637254304,926.826546545253,194.247076740643,1121.0736232859
"118",6,36,"furu",21.7,48.0647928137492,151,480.647928137492,217,10,NA,130.097140736075,11.0390107538689,546.050092821603,86.0219569985037,34.5453396198178,259.023704999125,33.5407146914579,128.102407775288,23.8604125773667,807.753540929868,173.001748000621,980.75528893049
"119",6,37,"gran",14.6,17.5070437401073,55,175.070437401073,146,1,NA,36.1831690706332,1.82364477312509,61.4204760778372,7.75379016564287,6.70442980150651,35.5285677910143,7.0667695357668,16.3096085114364,14.0358782919204,113.885509888745,27.7747776253714,141.660287514116
"120",6,38,"gran",18,25.4647908947016,80,254.647908947016,180,1,"død",82.3149816912343,3.74133995699163,153.46833011111,20.7619443007048,15.7177755977956,90.2903473492388,13.6583344190891,44.2092128620914,29.503013159524,276.004371657837,69.528403048534,345.532774706371
"121",7,1,"gran",16.2,17.8253536262911,56,178.253536262911,162,1,NA,35.3689768859501,2.2288744746614,72.2248285429544,8.13537469137797,7.29605024506506,37.2129535706151,7.30466061554936,17.1747562203786,13.9209468153171,125.254104840009,29.0775788792371,154.331683719246
"122",7,2,"gran",11,12.7323954473508,40,127.323954473508,110,1,NA,18.2683605530937,0.859817248290717,24.9539446107695,3.33391569639258,3.07950413146888,15.5206568738212,3.88257136123546,6.20905320411113,7.47583295285382,50.4955422400154,12.1867411774287,62.6822834174441
"123",7,3,"gran",14.5,17.5070437401073,55,175.070437401073,145,1,NA,36.3508499603936,1.80208725944451,60.90782355287,7.75379016564287,6.68403031734456,35.5285677910143,7.0667695357668,16.3096085114364,14.082965417931,113.498581255696,27.7747776253714,141.273358881067
"124",7,4,"gran",14.9,14.0056349920859,44,140.056349920859,149,1,NA,19.4670837934293,1.54296043150591,42.1394516027908,4.28294432125687,4.25894052936318,19.9021063233369,4.65391612749578,8.36886040588153,8.13473616832735,71.6913806783461,15.61916200208,87.3105426804261
"125",7,5,"gran",14.7,15.5971844230047,49,155.971844230047,147,1,NA,26.3580684371149,1.66104238888756,50.3380459392983,5.69870579609507,5.29353362007781,26.3469693352783,5.70138682422591,11.615659308058,10.6229083567353,89.3493961814737,20.6482635391833,109.997659720657
"126",7,6,"gran",15.1,18.7802832848424,59,187.802832848424,151,1,NA,42.6537443787572,2.06200798281383,72.5273884526285,9.34847620888052,7.86449678977324,42.5289838991583,8.03439153630378,19.9081110470977,16.2769170430068,134.456113812853,33.1805076902777,167.636621503131
"127",7,7,"gran",15,20.3718327157613,64,203.718327157613,150,1,NA,53.0720753821662,2.19492141929776,82.991613258561,11.6008849139271,9.25694021309131,52.2557397925925,9.29935799674237,24.9077545178959,19.6968659453775,159.116435187043,40.6548548786654,199.771290065709
"128",7,8,"gran",14.8,16.2338041953723,51,162.338041953723,148,1,NA,29.2477493910583,1.74303134847026,54.5489240804615,6.33962264226247,5.76921995387982,29.2312847215554,6.14415617975246,13.0845424221515,11.6534970685427,97.6485474161324,22.8916620792929,120.540209495425
"129",7,9,"gran",15.3,22.2816920328639,70,222.816920328639,153,1,NA,65.9913437904846,2.46505442128762,99.3199487604561,14.6880333076182,11.1878757661024,65.3215548347066,10.886045519274,31.5935669716742,23.8742545054707,193.652256045949,50.6335215270884,244.285777573037
"130",7,10,"gran",14.8,19.0985931710262,60,190.985931710262,148,1,NA,45.2054291726311,2.02161739276269,72.8867019100989,9.77579806293251,8.06702523881013,44.3881633372079,8.28271943912639,20.8643730082239,17.0910808752165,137.956571777235,34.6123652742754,172.568937051511
